activity;sampleId;stamp;alpha;beta;gamma;x;y;z
stand;Id4;1636026760555;210.6;35.4;-2.4;0;-0.1;0.2
stand;Id4;1636026760571;210.5;35.5;-2.4;0;0;0.1
stand;Id4;1636026760582;210.5;35.5;-2.4;0;0;0.1
stand;Id4;1636026760586;210.5;35.5;-2.4;0;0;0.1
stand;Id4;1636026760591;210.5;35.5;-2.4;0;0;0.1
stand;Id4;1636026760595;210.5;35.5;-2.4;0;0;0.1
stand;Id4;1636026760599;210.5;35.5;-2.4;0;0;0.1
stand;Id4;1636026760604;210.5;35.5;-2.4;0;0;0.1
stand;Id4;1636026760619;210.3;35.4;-2.3;0;-0.1;0.1
stand;Id4;1636026760634;210.2;35.5;-2.3;0;-0.1;0.1
stand;Id4;1636026760641;210.2;35.5;-2.3;0;-0.1;0.1
stand;Id4;1636026760645;210.2;35.5;-2.3;0;-0.1;0.1
stand;Id4;1636026760649;210.2;35.5;-2.3;0;-0.1;0.1
stand;Id4;1636026760654;210.2;35.5;-2.3;0;-0.1;0.1
stand;Id4;1636026760673;210.1;35.5;-2.2;0;0;-0.1
stand;Id4;1636026760693;209.9;35.5;-2.2;-0.1;0;0
stand;Id4;1636026760709;209.8;35.5;-2.1;-0.1;0;0
stand;Id4;1636026760719;209.8;35.5;-2.1;0;0;0
stand;Id4;1636026760723;209.8;35.5;-2.1;0;0;0
stand;Id4;1636026760727;209.8;35.5;-2.1;0;0;0
stand;Id4;1636026760732;209.8;35.5;-2.1;0;0;0
stand;Id4;1636026760736;209.8;35.5;-2.1;0;0;0
stand;Id4;1636026760740;209.8;35.5;-2.1;0;0;0
stand;Id4;1636026760745;209.8;35.5;-2.1;0;0;0
stand;Id4;1636026760749;209.8;35.5;-2.1;0;0;0
stand;Id4;1636026760754;209.8;35.5;-2.1;0;0;0
stand;Id4;1636026760767;209.6;35.5;-2.1;0;0;0.1
stand;Id4;1636026760781;209.4;35.5;-2;0;0;0.1
stand;Id4;1636026760790;209.4;35.5;-2;0;0;0.1
stand;Id4;1636026760794;209.4;35.5;-2;0;0;0.1
stand;Id4;1636026760799;209.4;35.5;-2;0;0;0.1
stand;Id4;1636026760803;209.4;35.5;-2;0;0;0.1
stand;Id4;1636026760820;209.2;35.5;-2;0;0;0
stand;Id4;1636026760825;209.2;35.5;-2;0;0;0
stand;Id4;1636026760829;209.2;35.5;-2;0;0;0
stand;Id4;1636026760834;209.2;35.5;-2;0;0;0
stand;Id4;1636026760839;209.2;35.5;-2;0;0;0
stand;Id4;1636026760848;209.2;35.5;-2;0;0;0.1
stand;Id4;1636026760852;209.2;35.5;-2;0;0;0.1
stand;Id4;1636026760857;209.2;35.5;-2;0;0;0.1
stand;Id4;1636026760861;209.2;35.5;-2;0;0;0.1
stand;Id4;1636026760866;209.2;35.5;-2;0;0;0.1
stand;Id4;1636026760870;209.2;35.5;-2;0;0;0.1
stand;Id4;1636026760879;209;35.5;-1.9;0;0;0.1
stand;Id4;1636026760883;209;35.5;-1.9;0;0;0.1
stand;Id4;1636026760904;208.8;35.5;-1.9;0;0;0
stand;Id4;1636026760917;208.8;35.5;-1.9;-0.1;0;0
stand;Id4;1636026760924;208.8;35.5;-1.9;-0.1;0;0
stand;Id4;1636026760928;208.8;35.5;-1.9;-0.1;0;0
stand;Id4;1636026760932;208.8;35.5;-1.9;-0.1;0;0
stand;Id4;1636026760937;208.8;35.5;-1.9;-0.1;0;0
stand;Id4;1636026760941;208.8;35.5;-1.9;-0.1;0;0
stand;Id4;1636026760946;208.8;35.5;-1.9;-0.1;0;0
stand;Id4;1636026760950;208.8;35.5;-1.9;-0.1;0;0
stand;Id4;1636026760961;208.6;35.5;-1.9;-0.1;0;0
stand;Id4;1636026760967;208.6;35.5;-1.9;-0.1;0;0.1
stand;Id4;1636026760980;208.5;35.5;-1.9;-0.1;0;0.1
stand;Id4;1636026760990;208.5;35.5;-1.9;-0.1;0;0
stand;Id4;1636026760999;208.3;35.5;-1.9;-0.1;0;0
stand;Id4;1636026761004;208.3;35.5;-1.9;-0.1;0;0
stand;Id4;1636026761012;208.3;35.5;-1.9;0;0;-0.1
stand;Id4;1636026761016;208.3;35.5;-1.9;0;0;-0.1
stand;Id4;1636026761023;208.3;35.5;-1.9;0;0;-0.1
stand;Id4;1636026761031;208.2;35.5;-1.8;0;0;-0.1
stand;Id4;1636026761040;208.2;35.5;-1.8;0;0;-0.1
stand;Id4;1636026761046;208.2;35.5;-1.8;0;0;0
stand;Id4;1636026761054;208.2;35.5;-1.8;0;0;0
stand;Id4;1636026761062;208;35.5;-1.8;0;0;0
stand;Id4;1636026761066;208;35.5;-1.8;0;0;0
stand;Id4;1636026761072;208;35.5;-1.8;0;0;0
stand;Id4;1636026761076;208;35.5;-1.8;0;0;0
stand;Id4;1636026761081;208;35.5;-1.8;0;0;0
stand;Id4;1636026761085;208;35.5;-1.8;0;0;0
stand;Id4;1636026761101;208;35.5;-1.8;-0.1;0;0
stand;Id4;1636026761117;207.8;35.5;-1.7;0;0;0
stand;Id4;1636026761138;207.7;35.4;-1.7;0;-0.1;0.1
stand;Id4;1636026761146;207.7;35.4;-1.7;0;-0.1;0.1
stand;Id4;1636026761151;207.7;35.4;-1.7;0;-0.1;0.1
stand;Id4;1636026761165;207.5;35.3;-1.7;0;-0.1;0.1
stand;Id4;1636026761178;207.5;35.3;-1.7;0;-0.1;0
stand;Id4;1636026761185;207.5;35.3;-1.7;0;0;-0.1
stand;Id4;1636026761202;207.3;35.3;-1.7;0;0;0
stand;Id4;1636026761219;207.2;35.3;-1.6;0;0;0
stand;Id4;1636026761224;207.2;35.3;-1.6;0;0;0
stand;Id4;1636026761228;207.2;35.3;-1.6;0;0;0
stand;Id4;1636026761233;207.2;35.3;-1.6;0;0;0
stand;Id4;1636026761237;207.2;35.3;-1.6;0;0;0
stand;Id4;1636026761256;207;35.2;-1.6;0;0.1;-0.3
stand;Id4;1636026761273;206.9;35.1;-1.6;0;0.1;-0.3
stand;Id4;1636026761288;206.8;35;-1.6;0;0.1;-0.3
stand;Id4;1636026761304;206.7;34.9;-1.6;0;0;-0.2
stand;Id4;1636026761325;206.7;34.7;-1.6;0;0;-0.3
stand;Id4;1636026761348;206.5;34.5;-1.5;-0.1;0.1;-0.5
stand;Id4;1636026761367;206.4;34;-1.5;-0.1;0.1;-0.5
stand;Id4;1636026761390;206.3;33.6;-1.6;-0.1;0.1;-0.5
stand;Id4;1636026761414;206.2;33.1;-1.6;-0.1;0.2;-0.5
stand;Id4;1636026761435;206.2;32.6;-1.7;-0.2;-0.1;0.1
stand;Id4;1636026761465;206.1;31.6;-1.9;0;-0.2;0.1
stand;Id4;1636026761484;206;30.7;-2.1;0;-0.2;0.1
stand;Id4;1636026761510;206;30.3;-2.2;0.1;-0.1;0
stand;Id4;1636026761536;205.9;29.9;-2.2;0;0;0.2
stand;Id4;1636026761554;205.9;29.6;-2.3;0;-0.1;0.1
stand;Id4;1636026761580;205.8;29.1;-2.4;0.1;0;0.1
stand;Id4;1636026761593;205.8;28.8;-2.4;0.1;0;0.1
stand;Id4;1636026761600;205.7;28.5;-2.4;0.1;0;0.1
stand;Id4;1636026761606;205.7;28.5;-2.4;0.1;0;0.1
stand;Id4;1636026761610;205.7;28.5;-2.4;0.1;0;0.1
stand;Id4;1636026761615;205.7;28.5;-2.4;0.1;0;0.1
stand;Id4;1636026761619;205.7;28.5;-2.4;0.1;0;0.1
stand;Id4;1636026761637;205.7;28.3;-2.4;0;0;0.2
stand;Id4;1636026761657;205.6;27.9;-2.4;0;0;0.3
stand;Id4;1636026761681;205.6;27.7;-2.4;-0.1;0;0.3
stand;Id4;1636026761700;205.5;27.5;-2.4;-0.1;0.1;-0.1
stand;Id4;1636026761709;205.5;27.5;-2.4;-0.1;0.1;-0.1
stand;Id4;1636026761715;205.5;27.5;-2.4;-0.1;0.1;-0.2
stand;Id4;1636026761721;205.5;27.5;-2.4;-0.1;0.1;-0.2
stand;Id4;1636026761733;205.5;27.2;-2.4;0;0.1;0
stand;Id4;1636026761756;205.4;26.8;-2.4;-0.1;0;0.2
stand;Id4;1636026761772;205.4;26.8;-2.4;-0.1;0;0.4
stand;Id4;1636026761788;205.4;26.6;-2.4;-0.1;0;0.3
stand;Id4;1636026761809;205.4;26.5;-2.4;0;0.1;0.2
stand;Id4;1636026761816;205.4;26.5;-2.4;0;0.1;0.2
stand;Id4;1636026761820;205.4;26.5;-2.4;0;0.1;0.2
stand;Id4;1636026761825;205.4;26.5;-2.4;0;0.1;0.2
stand;Id4;1636026761829;205.4;26.5;-2.4;0;0.1;0.2
stand;Id4;1636026761834;205.4;26.5;-2.4;0;0.1;0.2
stand;Id4;1636026761838;205.4;26.5;-2.4;0;0.1;0.2
stand;Id4;1636026761845;205.4;26.5;-2.4;0;0.1;0.1
stand;Id4;1636026761849;205.4;26.5;-2.4;0;0.1;0.1
stand;Id4;1636026761854;205.4;26.5;-2.4;0;0.1;0.1
stand;Id4;1636026761859;205.4;26.5;-2.4;0;0.1;0.1
stand;Id4;1636026761863;205.4;26.5;-2.4;0;0.1;0.1
stand;Id4;1636026761867;205.4;26.5;-2.4;0;0.1;0.1
stand;Id4;1636026761883;205.4;26.5;-2.4;0;0;0
stand;Id4;1636026761887;205.4;26.5;-2.4;0;0;0
stand;Id4;1636026761894;205.4;26.5;-2.4;0;0.1;0
stand;Id4;1636026761899;205.4;26.5;-2.4;0;0.1;0
stand;Id4;1636026761904;205.4;26.5;-2.4;0;0.1;0
stand;Id4;1636026761919;205.4;26.4;-2.3;-0.1;0.1;0
stand;Id4;1636026761932;205.4;26.4;-2.3;0;0;0
stand;Id4;1636026761940;205.4;26.4;-2.3;0;0;0
stand;Id4;1636026761957;205.3;26.4;-2.2;-0.1;0;-0.1
stand;Id4;1636026761981;205.3;26.3;-2.2;0;0.1;-0.1
stand;Id4;1636026761986;205.3;26.3;-2.2;0;0.1;-0.1
stand;Id4;1636026761994;205.3;26.3;-2.2;0;0;-0.1
stand;Id4;1636026761999;205.3;26.3;-2.2;0;0;-0.1
stand;Id4;1636026762006;205.3;26.3;-2.2;0;0;-0.1
stand;Id4;1636026762019;205.3;26.2;-2.1;0;0;0
stand;Id4;1636026762037;205.3;26.1;-2.1;0.1;0;0
stand;Id4;1636026762048;205.3;26.1;-2.1;0.1;0;0.1
stand;Id4;1636026762056;205.3;26.1;-2.1;0.1;0;0.1
stand;Id4;1636026762073;205.3;26;-2;0.1;0;0.2
stand;Id4;1636026762087;205.3;26;-2;0.1;0;0.3
stand;Id4;1636026762095;205.3;26;-2;0.1;0;0.2
stand;Id4;1636026762102;205.3;26;-2;0.1;0;0.2
stand;Id4;1636026762117;205.3;26.1;-2;0.1;0.1;0
stand;Id4;1636026762123;205.3;26.1;-2;0.1;0.1;0
stand;Id4;1636026762127;205.3;26.1;-2;0.1;0.1;0
stand;Id4;1636026762132;205.3;26.1;-2;0.1;0.1;0
stand;Id4;1636026762136;205.3;26.1;-2;0.1;0.1;0
stand;Id4;1636026762141;205.3;26.1;-2;0.1;0.1;0
stand;Id4;1636026762145;205.3;26.1;-2;0.1;0.1;0
stand;Id4;1636026762151;205.3;26.1;-2;0.1;0.1;0
stand;Id4;1636026762162;205.3;26.1;-2;0.2;0.1;-0.1
stand;Id4;1636026762167;205.3;26.1;-2;0.2;0.1;-0.1
stand;Id4;1636026762181;205.3;26.1;-2;0.2;0.1;-0.3
stand;Id4;1636026762187;205.3;26.1;-2;0.2;0.1;-0.3
stand;Id4;1636026762192;205.3;26.1;-2;0.2;0.1;-0.3
stand;Id4;1636026762196;205.3;26.1;-2;0.2;0.1;-0.3
stand;Id4;1636026762200;205.3;26.1;-2;0.2;0.1;-0.3
stand;Id4;1636026762205;205.3;26.1;-2;0.2;0.1;-0.3
stand;Id4;1636026762216;205.3;26.1;-2;0.2;0.1;-0.1
stand;Id4;1636026762221;205.3;26.1;-2;0.2;0.1;-0.1
stand;Id4;1636026762235;205.2;26;-1.9;0.2;0;-0.1
stand;Id4;1636026762262;205.2;25.8;-1.9;0.2;-0.1;0
stand;Id4;1636026762274;205.2;25.8;-1.9;0.2;0;-0.2
stand;Id4;1636026762288;205.1;25.6;-1.9;0.1;-0.1;-0.1
stand;Id4;1636026762297;205.1;25.6;-1.9;0.1;-0.1;-0.1
stand;Id4;1636026762301;205.1;25.6;-1.9;0.1;-0.1;-0.1
stand;Id4;1636026762319;205.1;25.5;-1.9;0.1;0;-0.1
stand;Id4;1636026762331;205.1;25.5;-1.9;0;0;-0.2
stand;Id4;1636026762340;205.1;25.5;-1.9;0;0;-0.2
stand;Id4;1636026762344;205.1;25.5;-1.9;0;0;-0.2
stand;Id4;1636026762349;205.1;25.5;-1.9;0;0;-0.2
stand;Id4;1636026762353;205.1;25.5;-1.9;0;0;-0.2
stand;Id4;1636026762369;205;25.2;-1.9;0;0;-0.2
stand;Id4;1636026762384;205;25.1;-1.9;-0.1;0.1;-0.1
stand;Id4;1636026762406;205;24.8;-2;-0.1;0;0
stand;Id4;1636026762429;205;24.6;-2.1;-0.1;0;0.1
stand;Id4;1636026762444;205;24.5;-2.1;0;0;0.1
stand;Id4;1636026762459;205.1;24.3;-2.2;0;0;0.1
stand;Id4;1636026762482;205.1;24.2;-2.3;0.1;0.1;-0.1
stand;Id4;1636026762501;205.1;24.1;-2.4;0.1;0.1;0
stand;Id4;1636026762517;205.1;23.9;-2.4;0.1;0.1;0.1
stand;Id4;1636026762522;205.1;23.9;-2.4;0.1;0.1;0.1
stand;Id4;1636026762527;205.1;23.9;-2.4;0.1;0.1;0.1
stand;Id4;1636026762531;205.1;23.9;-2.4;0.1;0.1;0.1
stand;Id4;1636026762536;205.1;23.9;-2.4;0.1;0.1;0.1
stand;Id4;1636026762551;205.2;23.7;-2.6;0.1;0.1;0.1
stand;Id4;1636026762568;205.3;23.6;-2.7;0.1;0.1;0
stand;Id4;1636026762597;205.3;23.5;-2.7;0.2;0.2;-0.1
stand;Id4;1636026762618;205.3;23.4;-2.8;0.1;0;0.2
stand;Id4;1636026762637;205.4;23.3;-2.8;0.1;0;0.3
stand;Id4;1636026762655;205.4;23.3;-2.9;0.1;0;0.2
stand;Id4;1636026762667;205.4;23.3;-2.9;0.1;0;0
stand;Id4;1636026762671;205.4;23.3;-2.9;0.1;0;0
stand;Id4;1636026762681;205.4;23.3;-2.9;0.1;0.1;-0.1
stand;Id4;1636026762690;205.4;23.3;-2.9;0.1;0.1;-0.1
stand;Id4;1636026762695;205.4;23.3;-2.9;0.1;0.1;-0.2
stand;Id4;1636026762703;205.4;23.3;-2.9;0.1;0.1;-0.2
stand;Id4;1636026762711;205.4;23.3;-2.9;0.1;0;-0.2
stand;Id4;1636026762715;205.4;23.3;-2.9;0.1;0;-0.2
stand;Id4;1636026762723;205.4;23.3;-2.9;0.1;0;-0.2
stand;Id4;1636026762737;205.6;23.1;-3;0.1;0;-0.1
stand;Id4;1636026762763;205.7;23;-3.1;0.2;-0.1;0.1
stand;Id4;1636026762769;205.7;23;-3.1;0.2;-0.1;0.1
stand;Id4;1636026762774;205.7;23;-3.1;0.2;-0.1;0.1
stand;Id4;1636026762778;205.7;23;-3.1;0.2;-0.1;0.1
stand;Id4;1636026762783;205.7;23;-3.1;0.2;-0.1;0.1
stand;Id4;1636026762787;205.7;23;-3.1;0.2;-0.1;0.1
stand;Id4;1636026762810;205.8;22.9;-3.2;0.1;0;-0.1
stand;Id4;1636026762829;205.8;22.8;-3.2;0.1;-0.1;0.1
stand;Id4;1636026762844;205.8;22.7;-3.3;0.1;-0.1;0.1
stand;Id4;1636026762857;205.8;22.6;-3.3;0;-0.1;0.3
stand;Id4;1636026762872;205.8;22.6;-3.3;0;-0.1;0.4
stand;Id4;1636026762888;205.9;22.7;-3.3;0;-0.1;0.1
stand;Id4;1636026762913;205.9;22.7;-3.4;-0.1;0;0
stand;Id4;1636026762926;206;22.6;-3.4;-0.1;0;0
stand;Id4;1636026762931;206;22.6;-3.4;-0.1;0;0
stand;Id4;1636026762941;206;22.6;-3.4;-0.1;0;0
stand;Id4;1636026762949;206;22.6;-3.4;-0.1;-0.1;0.2
stand;Id4;1636026762956;206;22.6;-3.4;-0.1;-0.1;0.2
stand;Id4;1636026762969;206.1;22.6;-3.4;-0.1;-0.2;0.1
stand;Id4;1636026762982;206.1;22.6;-3.4;-0.1;-0.1;0
stand;Id4;1636026762989;206.1;22.6;-3.4;-0.1;-0.1;0
stand;Id4;1636026763004;206.1;22.7;-3.3;-0.1;0;-0.2
stand;Id4;1636026763012;206.1;22.7;-3.3;-0.1;0;-0.2
stand;Id4;1636026763016;206.1;22.7;-3.3;-0.1;0;-0.2
stand;Id4;1636026763021;206.1;22.7;-3.3;-0.1;0;-0.2
stand;Id4;1636026763031;206.2;22.6;-3.3;-0.1;0;-0.2
stand;Id4;1636026763036;206.2;22.6;-3.3;-0.1;0;-0.2
stand;Id4;1636026763040;206.2;22.6;-3.3;-0.1;0;-0.2
stand;Id4;1636026763044;206.2;22.6;-3.3;-0.1;0;-0.2
stand;Id4;1636026763049;206.2;22.6;-3.3;-0.1;0;-0.2
stand;Id4;1636026763054;206.2;22.6;-3.3;-0.1;0;-0.2
stand;Id4;1636026763058;206.2;22.6;-3.3;-0.1;0;-0.2
stand;Id4;1636026763062;206.2;22.6;-3.3;-0.1;0;-0.2
stand;Id4;1636026763067;206.2;22.6;-3.3;-0.1;0;-0.2
stand;Id4;1636026763080;206.3;22.5;-3.2;-0.1;0;-0.2
stand;Id4;1636026763091;206.3;22.5;-3.2;-0.1;0;-0.1
stand;Id4;1636026763118;206.5;22.4;-3.1;-0.1;-0.1;0
stand;Id4;1636026763145;206.7;22.2;-3;-0.1;-0.2;0.1
stand;Id4;1636026763158;206.7;22.2;-3;-0.1;-0.1;0
stand;Id4;1636026763165;206.8;22.1;-3;-0.1;-0.1;0
stand;Id4;1636026763174;206.8;22.1;-3;-0.1;-0.1;0
stand;Id4;1636026763178;206.8;22.1;-3;-0.1;-0.1;0
stand;Id4;1636026763183;206.8;22.1;-3;-0.1;-0.1;0
stand;Id4;1636026763187;206.8;22.1;-3;-0.1;-0.1;0
stand;Id4;1636026763207;206.9;22;-2.8;-0.2;-0.1;0.1
stand;Id4;1636026763219;206.9;22;-2.8;-0.2;0;0
stand;Id4;1636026763246;207.1;21.9;-2.7;-0.2;0;0.1
stand;Id4;1636026763266;207.2;21.8;-2.6;-0.3;-0.1;0.5
stand;Id4;1636026763275;207.2;21.8;-2.6;-0.3;-0.1;0.5
stand;Id4;1636026763294;207.4;21.8;-2.5;-0.3;0;0.4
stand;Id4;1636026763313;207.4;21.9;-2.5;-0.3;0;0.1
stand;Id4;1636026763327;207.4;21.9;-2.5;-0.3;0.1;0
stand;Id4;1636026763338;207.4;21.9;-2.5;-0.3;0.2;-0.1
stand;Id4;1636026763348;207.5;21.8;-2.4;-0.3;0.2;-0.1
stand;Id4;1636026763357;207.5;21.8;-2.4;-0.3;0.2;-0.1
stand;Id4;1636026763371;207.6;21.7;-2.3;-0.3;0.1;-0.1
stand;Id4;1636026763392;207.6;21.6;-2.3;-0.3;0;0.3
stand;Id4;1636026763414;207.5;21.5;-2.3;-0.2;-0.1;0.5
stand;Id4;1636026763424;207.5;21.5;-2.3;-0.2;-0.1;0.5
stand;Id4;1636026763433;207.5;21.5;-2.3;-0.1;-0.1;0.4
stand;Id4;1636026763447;207.4;21.4;-2.4;-0.1;-0.1;0.4
stand;Id4;1636026763459;207.4;21.4;-2.4;-0.1;0;0.1
stand;Id4;1636026763478;207.4;21.4;-2.4;-0.1;0.1;-0.1
stand;Id4;1636026763488;207.1;21.4;-2.4;-0.1;0.1;-0.1
stand;Id4;1636026763502;207;21.4;-2.4;-0.1;0.1;0.1
stand;Id4;1636026763521;206.8;21.4;-2.4;-0.1;0;0.2
stand;Id4;1636026763537;206.8;21.4;-2.4;-0.1;-0.1;0.3
stand;Id4;1636026763555;206.5;21.5;-2.4;-0.1;-0.1;0.2
stand;Id4;1636026763579;206.3;21.6;-2.4;-0.2;0;0.2
stand;Id4;1636026763597;206.1;21.6;-2.4;-0.3;0;0.1
stand;Id4;1636026763609;205.8;21.7;-2.4;-0.3;0;0.1
stand;Id4;1636026763629;205.6;21.8;-2.4;-0.3;0;0
stand;Id4;1636026763653;205.4;21.9;-2.3;-0.4;0;0.1
stand;Id4;1636026763678;205;22;-2.3;-0.5;0;0.2
stand;Id4;1636026763694;204.7;22.1;-2.3;-0.5;0;0.2
stand;Id4;1636026763713;204.4;22.2;-2.3;-0.5;0.1;0
stand;Id4;1636026763734;204.2;22.3;-2.3;-0.4;0.1;-0.1
stand;Id4;1636026763753;203.7;22.4;-2.3;-0.4;0.1;0.1
stand;Id4;1636026763775;203.5;22.4;-2.3;-0.4;0;0.1
stand;Id4;1636026763788;203.3;22.5;-2.3;-0.4;0;0.1
stand;Id4;1636026763793;203.3;22.5;-2.3;-0.4;0;0.1
stand;Id4;1636026763797;203.3;22.5;-2.3;-0.4;0;0.1
stand;Id4;1636026763802;203.3;22.5;-2.3;-0.4;0;0.1
stand;Id4;1636026763821;203;22.5;-2.3;-0.3;0;-0.1
stand;Id4;1636026763837;202.6;22.6;-2.4;-0.3;0;-0.1
stand;Id4;1636026763850;202.3;22.7;-2.4;-0.3;0;-0.1
stand;Id4;1636026763862;202.3;22.7;-2.4;-0.2;-0.1;-0.1
stand;Id4;1636026763872;202.3;22.7;-2.4;-0.2;-0.1;-0.1
stand;Id4;1636026763882;202.3;22.7;-2.4;-0.2;0;-0.2
stand;Id4;1636026763888;202.3;22.7;-2.4;-0.2;0;-0.2
stand;Id4;1636026763897;201.8;22.8;-2.3;-0.2;0;-0.2
stand;Id4;1636026763906;201.8;22.8;-2.3;-0.2;0;-0.2
stand;Id4;1636026763918;201.6;22.8;-2.3;-0.2;0;-0.3
stand;Id4;1636026763936;201.4;22.8;-2.3;-0.1;0;-0.4
stand;Id4;1636026763954;201.2;22.7;-2.3;-0.1;0;-0.5
stand;Id4;1636026763978;201.1;22.6;-2.2;-0.1;0;-0.3
stand;Id4;1636026764004;200.9;22.6;-2.2;0;-0.1;-0.2
stand;Id4;1636026764018;200.8;22.4;-2.2;0.1;-0.1;-0.1
stand;Id4;1636026764040;200.5;22.2;-2.3;0.1;-0.2;0.1
stand;Id4;1636026764057;200.5;22.2;-2.3;0.2;-0.2;0.1
stand;Id4;1636026764079;200.3;22.1;-2.4;0.2;-0.1;0
stand;Id4;1636026764104;200.2;22;-2.4;0.2;-0.1;0.1
stand;Id4;1636026764116;200;22;-2.4;0.2;-0.1;0.2
stand;Id4;1636026764123;200;22;-2.4;0.2;-0.1;0.2
stand;Id4;1636026764127;200;22;-2.4;0.2;-0.1;0.2
stand;Id4;1636026764132;200;22;-2.4;0.2;-0.1;0.2
stand;Id4;1636026764136;200;22;-2.4;0.2;-0.1;0.2
stand;Id4;1636026764156;199.7;21.8;-2.4;0.2;0;0.1
stand;Id4;1636026764172;199.4;21.8;-2.4;0.2;0;-0.2
stand;Id4;1636026764201;199.3;21.7;-2.3;0.1;0.1;-0.2
stand;Id4;1636026764219;199.1;21.6;-2.3;0.1;0.2;-0.3
stand;Id4;1636026764234;198.9;21.5;-2.2;0.1;0.2;-0.3
stand;Id4;1636026764240;198.9;21.5;-2.2;0.1;0.2;-0.3
stand;Id4;1636026764244;198.9;21.5;-2.2;0.1;0.2;-0.3
stand;Id4;1636026764249;198.9;21.5;-2.2;0.1;0.2;-0.3
stand;Id4;1636026764254;198.9;21.5;-2.2;0.1;0.2;-0.3
stand;Id4;1636026764273;198.7;21.3;-2.2;0.1;0.1;0
stand;Id4;1636026764286;198.7;21.3;-2.2;0;0.1;0.1
stand;Id4;1636026764304;198.5;21.1;-2.2;0;0.1;0
stand;Id4;1636026764327;198.4;21;-2.2;0.1;0.2;-0.2
stand;Id4;1636026764334;198.4;21;-2.2;0.1;0.2;-0.2
stand;Id4;1636026764348;198.4;21;-2.2;0.2;0.1;0.1
stand;Id4;1636026764355;198.4;21;-2.2;0.2;0.1;0.1
stand;Id4;1636026764371;198.3;20.8;-2.1;0.2;0;0.4
stand;Id4;1636026764388;198.1;20.6;-2.1;0.2;0;0.4
stand;Id4;1636026764401;198;20.5;-2.2;0.2;0;0.4
stand;Id4;1636026764414;198;20.5;-2.2;0.2;0.1;0.1
stand;Id4;1636026764421;198;20.5;-2.2;0.2;0.1;0.1
stand;Id4;1636026764425;198;20.5;-2.2;0.2;0.1;0.1
stand;Id4;1636026764429;198;20.5;-2.2;0.2;0.1;0.1
stand;Id4;1636026764434;198;20.5;-2.2;0.2;0.1;0.1
stand;Id4;1636026764438;198;20.5;-2.2;0.2;0.1;0.1
stand;Id4;1636026764442;198;20.5;-2.2;0.2;0.1;0.1
stand;Id4;1636026764447;198;20.5;-2.2;0.2;0.1;0.1
stand;Id4;1636026764451;198;20.5;-2.2;0.2;0.1;0.1
stand;Id4;1636026764463;197.8;20.4;-2.2;0.2;0.1;0.1
stand;Id4;1636026764471;197.8;20.4;-2.2;0.2;0.1;0.1
stand;Id4;1636026764485;197.6;20.4;-2.2;0.2;0.1;-0.1
stand;Id4;1636026764498;197.5;20.3;-2.2;0.2;0.1;-0.1
stand;Id4;1636026764505;197.5;20.3;-2.2;0.2;0.1;-0.1
stand;Id4;1636026764512;197.5;20.3;-2.2;0.2;0.1;0.1
stand;Id4;1636026764516;197.5;20.3;-2.2;0.2;0.1;0.1
stand;Id4;1636026764520;197.5;20.3;-2.2;0.2;0.1;0.1
stand;Id4;1636026764533;197.3;20.3;-2.2;0.2;0;0.1
stand;Id4;1636026764539;197.3;20.3;-2.2;0.2;0;0.1
stand;Id4;1636026764545;197.3;20.3;-2.2;0.2;0.1;0.1
stand;Id4;1636026764550;197.3;20.3;-2.2;0.2;0.1;0.1
stand;Id4;1636026764554;197.3;20.3;-2.2;0.2;0.1;0.1
stand;Id4;1636026764558;197.3;20.3;-2.2;0.2;0.1;0.1
stand;Id4;1636026764563;197.3;20.3;-2.2;0.2;0.1;0.1
stand;Id4;1636026764567;197.3;20.3;-2.2;0.2;0.1;0.1
stand;Id4;1636026764588;197;20.2;-2.2;0.2;0.2;0.1
stand;Id4;1636026764605;197;20.1;-2.3;0.3;0.1;0.1
stand;Id4;1636026764612;197;20.1;-2.3;0.3;0.1;0.1
stand;Id4;1636026764616;197;20.1;-2.3;0.3;0.1;0.1
stand;Id4;1636026764621;197;20.1;-2.3;0.3;0.1;0.1
stand;Id4;1636026764625;197;20.1;-2.3;0.3;0.1;0.1
stand;Id4;1636026764630;197;20.1;-2.3;0.3;0.1;0.1
stand;Id4;1636026764634;197;20.1;-2.3;0.3;0.1;0.1
stand;Id4;1636026764644;196.8;20.1;-2.3;0.3;0.1;0.1
stand;Id4;1636026764649;196.8;20.1;-2.3;0.3;0.1;0.1
stand;Id4;1636026764654;196.8;20.1;-2.3;0.3;0.1;0.1
stand;Id4;1636026764671;196.7;20.1;-2.4;0.3;0;0.2
stand;Id4;1636026764679;196.7;20.1;-2.4;0.3;0;0.2
stand;Id4;1636026764683;196.7;20.1;-2.4;0.3;0;0.2
stand;Id4;1636026764688;196.7;20.1;-2.4;0.3;0;0.2
stand;Id4;1636026764700;196.7;20.1;-2.4;0.3;0.1;0.1
stand;Id4;1636026764704;196.7;20.1;-2.4;0.3;0.1;0.1
stand;Id4;1636026764709;196.7;20.1;-2.4;0.3;0.1;0.1
stand;Id4;1636026764713;196.7;20.1;-2.4;0.3;0.1;0.1
stand;Id4;1636026764717;196.7;20.1;-2.4;0.3;0.1;0.1
stand;Id4;1636026764740;196.5;20.1;-2.6;0.2;0.1;-0.1
stand;Id4;1636026764746;196.5;20.1;-2.6;0.2;0.1;-0.1
