activity;sampleId;stamp;alpha;beta;gamma;x;y;z
walk;3;1636027636480;144.2;58.9;7.6;0.2;4.6;1.8
walk;3;1636027636491;144.2;58.9;7.6;0.2;5.1;1.3
walk;3;1636027636511;144.7;59.6;8.1;0.1;5.3;1.3
walk;3;1636027636533;145.9;61.3;9.4;0.3;5.2;1.9
walk;3;1636027636561;147.8;62.9;10.9;0.5;5;2.6
walk;3;1636027636574;147.8;62.9;10.9;0.8;5.2;2.8
walk;3;1636027636595;148.8;63.3;11.3;0.8;5.5;2.7
walk;3;1636027636617;150.2;63.7;11.6;0.5;5.4;2.9
walk;3;1636027636647;155.6;63.8;11.1;0.4;5.2;3.6
walk;3;1636027636658;155.6;63.8;11.1;0.4;5;4.4
walk;3;1636027636674;157.5;63.3;10.7;0.6;4.9;4.6
walk;3;1636027636694;160.3;62.2;9.9;0.5;5;3.8
walk;3;1636027636714;163.3;60.6;8.9;0;5.3;2.5
walk;3;1636027636736;168.7;57.1;7.3;-0.5;5.5;1.9
walk;3;1636027636755;171;55.5;6.7;-0.4;5.6;1.9
walk;3;1636027636767;173.9;53.1;6;-0.4;5.6;1.9
walk;3;1636027636786;178.8;48.6;4.8;0.2;5.3;1.7
walk;3;1636027636799;178.8;48.6;4.8;-0.1;5.2;1.8
walk;3;1636027636814;181.5;45.7;4.3;-0.4;5.1;1.9
walk;3;1636027636828;181.5;45.7;4.3;-0.3;4.9;1.5
walk;3;1636027636848;183.4;43.4;3.9;0.4;4.8;1
walk;3;1636027636870;190.5;34.1;2.2;0.6;4.6;-0.7
walk;3;1636027636888;192.9;30.9;1.6;0.6;4.6;-2.3
walk;3;1636027636909;194.7;28.7;1.2;0.1;4.3;-3.8
walk;3;1636027636931;197;25.9;0.8;-0.5;2.4;-4.3
walk;3;1636027636951;199.3;23.2;0.5;0.3;1.1;-4
walk;3;1636027636971;203.1;18.8;0.2;0.3;1.1;-4
walk;3;1636027636984;203.1;18.8;0.2;1;0.3;-7.5
walk;3;1636027637005;206.9;15.6;0.2;0.8;-0.3;-8
walk;3;1636027637016;206.9;15.6;0.2;1;-1.1;-7.7
walk;3;1636027637032;209;14.1;0.3;1.4;-2;-6.9
walk;3;1636027637052;210.5;13.1;0.4;1.8;-2.6;-7
walk;3;1636027637071;212.5;11.9;0.7;1.8;-2.9;-7.9
walk;3;1636027637092;215.9;10.6;1.5;1.7;-3.1;-8.9
walk;3;1636027637114;217.9;10.4;2.1;2.4;-3.2;-9
walk;3;1636027637133;219.4;10.6;2.6;2.5;-3.2;-8.2
walk;3;1636027637147;221.3;11.1;3.3;2.6;-3.1;-7.2
walk;3;1636027637159;221.3;11.1;3.3;2.6;-3;-6.4
walk;3;1636027637181;224.7;12.4;4.6;2.5;-2.8;-6.2
walk;3;1636027637200;226.7;13.4;5.5;2.4;-2.4;-6.7
walk;3;1636027637222;229.9;16;7;2.2;-1.7;-6.9
walk;3;1636027637241;231.6;18;7.9;2;-1.1;-6.5
walk;3;1636027637271;232.9;19.7;8.6;0.6;-0.3;-2.4
walk;3;1636027637285;234.5;21.8;9.6;0.6;-0.3;-2.4
walk;3;1636027637305;237.3;25.2;11.2;0.2;-0.2;-1.9
walk;3;1636027637318;237.3;25.2;11.2;0.1;0.2;-2.2
walk;3;1636027637331;238.8;27.2;12.1;0.1;1.3;-2.2
walk;3;1636027637347;238.8;27.2;12.1;-0.3;2.4;-2
walk;3;1636027637365;241.1;31;13.6;-0.8;3.1;-1.5
walk;3;1636027637392;242.8;35.2;15.1;-0.9;3.2;-0.6
walk;3;1636027637405;242.8;35.2;15.1;-0.8;2.9;0.5
walk;3;1636027637417;243.6;37.7;15.9;-0.8;2.9;0.5
walk;3;1636027637436;244.2;39.4;16.5;-0.7;3.6;2.1
walk;3;1636027637458;244.9;41.5;17.2;-0.9;4;2.5
walk;3;1636027637486;245.7;45;18.2;-1.3;4.5;3.3
walk;3;1636027637498;246;46.8;18.7;-1.3;4.5;3.3
walk;3;1636027637506;246;46.8;18.7;-1.4;4.4;3.8
walk;3;1636027637526;246.1;47.9;19.2;-1.3;4.5;3.5
walk;3;1636027637545;246.1;50.1;20.5;-1.4;4.8;3.2
walk;3;1636027637565;246.1;50.7;20.9;-1.5;5.1;3.4
walk;3;1636027637578;245.9;51.5;21.4;-1.5;5.1;3.7
walk;3;1636027637590;245.9;51.5;21.4;-1.4;5.1;4
walk;3;1636027637610;245.7;52.2;21.9;-1.3;4.9;4.7
walk;3;1636027637628;245.5;52.7;22.7;-1.3;4.8;4.9
walk;3;1636027637639;245.5;52.7;22.7;-1.2;4.8;4.9
walk;3;1636027637644;245.5;52.7;22.7;-1.2;4.8;4.9
walk;3;1636027637648;245.5;52.7;22.7;-1.2;4.8;4.9
walk;3;1636027637664;245.8;52.3;22.8;-1.2;4.8;4.9
walk;3;1636027637673;245.8;52.3;22.8;-0.9;4.5;5.7
walk;3;1636027637693;246.3;51.6;22.5;-0.8;4.6;5.4
walk;3;1636027637712;246.9;50.9;22.1;-0.7;4.7;5.1
walk;3;1636027637730;248.8;48.6;20.4;-0.7;4.7;4.4
walk;3;1636027637745;250.2;46.9;19.1;-0.7;4.5;4.1
walk;3;1636027637757;250.2;46.9;19.1;-0.8;4.1;4.1
walk;3;1636027637777;251.7;45.1;17.7;-0.9;3.9;3.8
walk;3;1636027637796;254.8;41.2;15.1;-0.7;3.9;3.2
walk;3;1636027637814;256.3;39.4;13.9;-0.7;4;2.1
walk;3;1636027637828;258.1;36.9;12.2;-0.7;3.6;1.5
walk;3;1636027637843;258.1;36.9;12.2;-0.5;2.9;0.8
walk;3;1636027637861;261.5;32.5;9.5;-0.5;2.5;-0.2
walk;3;1636027637874;261.5;32.5;9.5;-0.4;2.4;-1.4
walk;3;1636027637895;263.3;29.9;8;-0.6;2.2;-3.2
walk;3;1636027637915;266.4;25.5;6;-0.8;1.1;-4.2
walk;3;1636027637940;269.1;21.5;4.6;-0.7;-0.2;-4.6
walk;3;1636027637961;270.5;19.4;4.2;-0.4;-0.8;-5.2
walk;3;1636027637974;270.5;19.4;4.2;-0.3;-2.1;-6.9
walk;3;1636027637995;271.9;17.5;3.9;-0.5;-2.8;-7.6
walk;3;1636027638015;272.8;16.3;3.7;-0.3;-3.8;-7.2
walk;3;1636027638039;276.2;12.9;3.5;0.1;-4.5;-6.9
walk;3;1636027638059;277.4;12.1;3.4;0.1;-4.9;-7.5
walk;3;1636027638078;278.3;11.8;3.4;0.4;-5.1;-8.9
walk;3;1636027638090;278.3;11.8;3.4;0.6;-5.3;-8.8
walk;3;1636027638110;279.5;11.9;3.5;0.6;-5.5;-7.9
walk;3;1636027638131;280.3;12.3;3.6;0.6;-5.7;-6.9
walk;3;1636027638171;282.3;14.3;4.1;0.4;-5.5;-6.4
walk;3;1636027638201;283.7;16.6;4.8;0.1;-3.7;-7.8
walk;3;1636027638229;285.4;22.4;6.4;0;-2.6;-7.8
walk;3;1636027638241;285.4;22.4;6.4;-0.3;-1.2;-5.2
walk;3;1636027638256;285.6;24.4;6.9;-0.5;-0.7;-3.9
walk;3;1636027638277;285.9;27;7.7;-0.6;0;-3.3
walk;3;1636027638299;286.2;31.3;9.1;-0.7;0.9;-2.9
walk;3;1636027638325;286.1;35.4;10.6;-0.9;1.9;-2.7
walk;3;1636027638345;285.8;37.8;11.6;-0.8;3.3;-1.2
walk;3;1636027638358;285.8;37.8;11.6;-1.1;4;-0.5
walk;3;1636027638378;285.2;41.8;13.2;-1.3;4.6;0.2
walk;3;1636027638393;285.2;41.8;13.2;-1.5;5.1;1
walk;3;1636027638411;284.5;45.8;14.9;-1.5;5.4;1.8
walk;3;1636027638423;284.5;45.8;14.9;-1.5;5.6;2.4
walk;3;1636027638443;284.1;47.9;15.9;-1.4;5.8;2.8
walk;3;1636027638462;283.4;51.2;17.5;-1.5;5.9;3.4
walk;3;1636027638483;283;52.8;18.4;-1.5;5.8;3.8
walk;3;1636027638504;282.7;55;19.5;-1.5;5.7;4
walk;3;1636027638523;282.8;55.8;19.8;-1.4;5.6;4.2
walk;3;1636027638550;282.9;56.3;19.9;-1.6;6;4.1
walk;3;1636027638572;283.4;57.1;19.8;-1.6;6.1;4.3
walk;3;1636027638592;283.7;57.2;19.7;-1.5;5.9;4.5
walk;3;1636027638605;283.7;57.2;19.7;-1.4;5.8;4.6
walk;3;1636027638617;284.2;57.1;19.3;-1.4;5.8;4.6
walk;3;1636027638637;285.4;56.2;18.1;-1.3;5.6;5.1
walk;3;1636027638650;285.4;56.2;18.1;-1.2;5.5;5.1
walk;3;1636027638670;287;54.2;16.4;-1.1;5.4;4.6
walk;3;1636027638681;287;54.2;16.4;-1.1;5.2;4
walk;3;1636027638688;287;54.2;16.4;-1.1;4.9;3.9
walk;3;1636027638700;287.9;52.8;15.3;-1.1;4.9;3.9
walk;3;1636027638719;288.5;51.6;14.5;-1.1;4.5;4.2
walk;3;1636027638738;289.3;49.6;13.5;-0.9;4.2;4.2
walk;3;1636027638759;290.5;45.3;12.1;-0.8;3.8;3.3
walk;3;1636027638782;291;42.6;11.4;-0.2;3.5;1.8
walk;3;1636027638801;291.4;39.7;10.7;-0.2;2.8;0.4
walk;3;1636027638814;291.7;37.6;10.2;-0.2;2.8;0.4
walk;3;1636027638831;291.7;37.6;10.2;-0.1;2;0.1
walk;3;1636027638846;292.2;32.6;9;-0.1;1.3;-1
walk;3;1636027638865;292.4;29.7;8.3;-0.1;0.9;-2.9
walk;3;1636027638886;292.5;25.6;7;0;0.7;-4.6
walk;3;1636027638906;292.4;23.6;6.3;-0.2;0.4;-4.9
walk;3;1636027638936;292.2;22.1;5.8;0.3;-1.9;-3.4
walk;3;1636027638949;292.1;19.7;5.1;0.3;-1.9;-3.4
walk;3;1636027638964;292;17.2;4.5;0.2;-3.9;-7.2
walk;3;1636027638977;292;17.2;4.5;0;-3.6;-11
walk;3;1636027638996;291.6;13.7;3.8;0.3;-3.4;-13
walk;3;1636027639017;291.5;13.1;3.6;0.5;-3.7;-12.5
walk;3;1636027639045;291;13;3.2;0.4;-4.5;-10.3
walk;3;1636027639057;291;13;3.2;0.6;-4.9;-7.8
walk;3;1636027639073;290.9;13.2;3.1;0.8;-4.2;-7.9
walk;3;1636027639094;290.7;13.7;2.9;0.9;-3.6;-8.1
walk;3;1636027639114;290.5;14.6;2.8;0.8;-3.1;-8
walk;3;1636027639129;290.1;17.1;2.7;0.5;-2.6;-7.7
walk;3;1636027639149;289.9;18.6;2.8;0.2;-2;-6.6
walk;3;1636027639165;289.7;20.8;3;0.2;-1.4;-5.2
walk;3;1636027639178;289.7;20.8;3;0.3;-0.9;-3.7
walk;3;1636027639198;289.2;24.9;3.5;0.5;-0.7;-2.4
walk;3;1636027639220;288.9;28.8;4;0.6;-0.2;-1.8
walk;3;1636027639238;288.9;31.1;4.2;0.4;0.5;-1.8
walk;3;1636027639251;288.9;31.1;4.2;0.3;1.3;-1.4
walk;3;1636027639271;288.8;35.2;4.7;0;1.8;-1.1
walk;3;1636027639283;288.8;35.2;4.7;-0.2;2.4;-0.8
walk;3;1636027639297;288.8;37.7;5;-0.4;2.9;-0.4
walk;3;1636027639310;288.8;37.7;5;-0.5;3.2;0.6
walk;3;1636027639329;288.7;42;5.6;-0.4;3.3;1.4
walk;3;1636027639342;288.7;42;5.6;-0.2;3.5;1.5
walk;3;1636027639362;288.5;45.9;6.4;-0.3;3.7;1.5
walk;3;1636027639374;288.5;45.9;6.4;-0.6;4;1.6
walk;3;1636027639395;288.3;48.1;6.9;-0.7;4.3;1.9
walk;3;1636027639416;288.1;50.3;7.5;-0.6;4.4;2.5
walk;3;1636027639441;287.2;55.1;9.5;-0.4;4.3;2.8
walk;3;1636027639461;286.8;56.6;10.3;-0.3;4.1;3.4
walk;3;1636027639472;286.8;56.6;10.3;-0.4;4.1;3.4
walk;3;1636027639484;286.5;57.7;11.1;-0.4;4.1;3.4
walk;3;1636027639503;286.4;58.4;11.6;-0.5;4.3;3
walk;3;1636027639523;286.3;59.8;12.6;-0.6;4.6;2.8
walk;3;1636027639547;286.2;60.4;13.2;-0.6;4.6;3.7
walk;3;1636027639560;286.2;60.4;13.2;-0.3;4.2;4.6
walk;3;1636027639581;286.4;60.8;13.9;0;4;4.5
walk;3;1636027639600;287;60.4;13.9;-0.2;4.2;4.6
walk;3;1636027639623;288.5;58.7;13.5;-0.1;4.9;3.7
walk;3;1636027639643;289.3;57.8;13.1;0;5.6;2
walk;3;1636027639663;289.9;57.1;12.7;0.1;5.3;3.2
walk;3;1636027639684;291;55.8;12;0.3;4.5;4.2
walk;3;1636027639713;293.5;52.5;10.2;0.2;4;4
walk;3;1636027639725;293.5;52.5;10.2;0.6;4.9;2.4
walk;3;1636027639740;295.1;50.1;9.1;0.9;4.9;1.5
walk;3;1636027639760;296.2;48.3;8.2;0.7;4.6;1.1
walk;3;1636027639779;297.7;45.9;7.1;0.4;3.8;0.4
walk;3;1636027639799;300;41.7;5.6;0.2;3;-0.3
walk;3;1636027639829;302;37.2;4.5;0.3;2.5;-0.9
walk;3;1636027639841;302;37.2;4.5;0.8;1.5;-2.7
walk;3;1636027639849;303;34.8;4;0.8;1.5;-2.7
walk;3;1636027639863;303.9;32.7;3.5;0.8;1.5;-2.7
walk;3;1636027639872;303.9;32.7;3.5;0.6;0;-3.7
walk;3;1636027639884;304.6;31.3;3;0.6;0;-3.7
walk;3;1636027639904;306;28.2;2;0.3;-1.2;-3.5
walk;3;1636027639923;306.7;26.3;1.5;0.3;-2.2;-3.7
walk;3;1636027639946;307.3;24.5;1;0.7;-3.3;-5.2
walk;3;1636027639968;307.8;23.4;0.8;0.6;-3.6;-5.8
walk;3;1636027639996;308.7;21.2;0.5;0.4;-4.1;-6.3
walk;3;1636027640009;308.7;21.2;0.5;0.4;-5.2;-8
walk;3;1636027640023;309;20.8;0.6;0.4;-5.4;-7.7
walk;3;1636027640043;309.3;20.7;0.7;0.7;-5.6;-6.9
walk;3;1636027640062;309.8;21.3;1;1.2;-5.8;-6.3
walk;3;1636027640075;309.8;21.3;1;1.5;-5.6;-6.6
walk;3;1636027640096;310.2;22.6;1.3;1.5;-4.9;-7.4
walk;3;1636027640108;310.2;22.6;1.3;1.4;-4.2;-7.2
walk;3;1636027640127;310.5;25.2;1.7;1.4;-4;-5.8
walk;3;1636027640139;310.5;25.2;1.7;1.5;-4.1;-4.1
walk;3;1636027640157;310.7;27;2;1.5;-4.1;-3.3
walk;3;1636027640177;310.9;28.6;2.3;1.4;-3.9;-3.6
walk;3;1636027640199;311.1;29.6;2.5;1.2;-3;-4.7
walk;3;1636027640227;312.2;33.6;3;0.9;-1.4;-6.5
walk;3;1636027640240;312.2;33.6;3;0;1.5;-5.2
walk;3;1636027640260;312.5;35.9;3.3;-0.1;1.8;-2.9
walk;3;1636027640279;313;40.4;4;-0.2;2;-1
walk;3;1636027640290;313;40.4;4;-0.2;2.4;0.2
walk;3;1636027640311;313.1;42.9;4.6;-0.2;3.1;0.5
walk;3;1636027640331;313.2;44.5;5;-0.4;3.9;0.6
walk;3;1636027640345;313.3;48.2;6.2;-0.5;4.2;1.4
walk;3;1636027640357;313.3;48.2;6.2;-0.5;4.3;2.1
walk;3;1636027640376;313.2;50;7;-0.5;4.4;2.4
walk;3;1636027640396;313.2;51.6;7.8;-0.5;4.8;2.6
walk;3;1636027640414;313.2;52.7;8.4;-0.3;5;2.6
walk;3;1636027640436;313.2;54.7;9.9;-0.1;5.2;2.5
walk;3;1636027640449;313.3;55.6;10.7;-0.1;5.2;2.5
walk;3;1636027640464;313.5;56.5;11.5;0;5.6;2.2
walk;3;1636027640476;313.5;56.5;11.5;-0.1;5.8;2.2
walk;3;1636027640497;313.6;57.1;12.1;-0.1;6;2.6
walk;3;1636027640517;314.1;58.6;13.4;0;5.9;3.1
walk;3;1636027640544;315.1;60;14.3;0.1;5.8;3.5
walk;3;1636027640557;315.1;60;14.3;-0.1;5.4;4.4
walk;3;1636027640571;315.7;60.2;14.4;-0.1;5.3;4.5
walk;3;1636027640584;316.7;60.2;14.2;-0.1;5.3;4.5
walk;3;1636027640603;318.1;59.9;13.9;-0.1;5.4;4.3
walk;3;1636027640622;319.2;59.5;13.4;-0.2;5.6;3.8
walk;3;1636027640649;322;58;12;-0.3;5.2;4.2
walk;3;1636027640671;325.9;54.6;10;-0.3;5;4.3
walk;3;1636027640690;327.3;53;9.3;-0.5;5;3.5
walk;3;1636027640717;329.1;50.9;8.4;0;5.7;0.9
walk;3;1636027640745;331.9;47.3;6.9;0.1;5.4;2
walk;3;1636027640759;331.9;47.3;6.9;0.2;4.2;3.4
walk;3;1636027640774;333.6;44.9;6.1;1.2;2.9;3.6
walk;3;1636027640793;334.9;42.5;5.4;1.1;2.9;-0.1
walk;3;1636027640814;336.8;38.9;4.4;0.9;2.7;-3.9
walk;3;1636027640834;339.7;33;2.7;0.7;2.6;-7.7
walk;3;1636027640863;342.1;29.3;1.4;0.3;1.6;-7.8
walk;3;1636027640875;342.1;29.3;1.4;0.4;-0.3;-5.5
walk;3;1636027640890;343.4;27.5;1;1.2;-2.9;-3.5
walk;3;1636027640910;344.6;25.4;0.8;0.7;-3.3;-5.2
walk;3;1636027640932;345.4;23.7;0.7;0.6;-2.6;-7.2
walk;3;1636027640960;348;19.2;1;0.1;-2.5;-7.8
walk;3;1636027640973;348;19.2;1;-0.7;-4.1;-6.3
walk;3;1636027640992;348.7;18.2;1.3;-0.7;-4.5;-6.2
walk;3;1636027641010;349.2;17.6;1.5;-0.5;-4.5;-6.7
walk;3;1636027641032;350.3;16.8;2.1;-0.4;-4.6;-6.9
walk;3;1636027641059;351.3;17.6;2.9;-0.2;-4.8;-6.6
walk;3;1636027641080;351.7;18.2;3.2;0.1;-5.8;-5.3
walk;3;1636027641099;352;19.2;3.6;0;-6.1;-5.3
walk;3;1636027641121;352.4;21.4;4.3;-0.3;-6.1;-5.8
walk;3;1636027641141;352.5;22.8;4.7;-0.6;-6.2;-6.3
walk;3;1636027641165;352.5;23.9;4.9;-0.6;-5.8;-7.4
walk;3;1636027641187;352.1;27.1;5.3;-0.8;-4.1;-7.7
walk;3;1636027641209;351.6;29.5;5.7;-1.1;-2.5;-7.3
walk;3;1636027641236;350.9;32.3;6.3;-0.3;2.4;-2.8
walk;3;1636027641249;350.3;34.5;6.8;-0.3;2.4;-2.8
walk;3;1636027641263;349.3;37.7;7.6;-0.4;3;-0.8
walk;3;1636027641275;349.3;37.7;7.6;-0.4;3.3;0.5
walk;3;1636027641296;347.3;43.1;9.1;-0.5;3.5;1.3
walk;3;1636027641309;347.3;43.1;9.1;-0.3;3.9;2.1
walk;3;1636027641328;345.2;48;10.4;-0.2;4;2.9
walk;3;1636027641371;344;50.2;10.9;-0.3;4.6;2.3
walk;3;1636027641394;342.2;53.1;11.5;-0.7;5.9;1.1
walk;3;1636027641414;340.6;55.8;11.8;-0.7;6.1;1.4
walk;3;1636027641427;339.7;57.4;11.8;-0.6;6.1;2.2
walk;3;1636027641438;339.7;57.4;11.8;-0.6;5.9;3.1
walk;3;1636027641449;338.8;58.8;11.8;-0.6;5.9;3.1
walk;3;1636027641465;338.2;59.7;11.7;-0.7;5.8;3.5
walk;3;1636027641488;337.1;61.2;11.5;-0.8;5.7;4
walk;3;1636027641507;336.6;61.5;11.3;-0.8;5.8;4.2
walk;3;1636027641532;336.2;61.6;11;-0.8;6.1;4
walk;3;1636027641546;336;61.4;10.8;-0.7;6.1;3.6
walk;3;1636027641560;336;61.4;10.8;-0.3;6.1;3.4
walk;3;1636027641579;335.8;60.9;10.5;-0.1;6.1;3.5
walk;3;1636027641598;335.6;59.5;9.9;0.1;6.1;3.6
walk;3;1636027641619;335.7;57.5;9.1;0.2;6;3.8
walk;3;1636027641641;335.9;56;8.6;0.1;5.8;4.1
walk;3;1636027641669;336.2;54.2;8.1;0.1;5.2;4
walk;3;1636027641682;336.5;52.6;7.7;0.1;5.2;4
walk;3;1636027641695;336.9;50.3;7.1;0.4;5.1;4
walk;3;1636027641708;336.9;50.3;7.1;0.8;4.9;3.4
walk;3;1636027641727;337.8;45.5;5.8;0.7;4.4;2.6
walk;3;1636027641742;337.8;45.5;5.8;0.5;3.9;2
walk;3;1636027641761;338.6;40.5;4.7;0.2;3.7;1.3
walk;3;1636027641772;338.6;40.5;4.7;0.2;3.1;1.1
walk;3;1636027641792;339;37.8;4.2;0.5;2;0.3
walk;3;1636027641812;339.5;33.2;3.6;1.1;0.9;-1.6
walk;3;1636027641824;339.5;33.2;3.6;1;0.3;-3.5
walk;3;1636027641845;339.8;29.1;3.3;0.6;-0.5;-4.8
walk;3;1636027641858;339.8;29.1;3.3;0.4;-1.8;-3.9
walk;3;1636027641877;340;27;3.2;0.6;-2.7;-4.4
walk;3;1636027641896;340.2;24.6;3.2;0.3;-3.1;-6.1
walk;3;1636027641917;340.7;19.9;3.4;-0.2;-3.5;-8.3
walk;3;1636027641947;341.1;16.2;3.8;-0.4;-4;-10.2
walk;3;1636027641962;341.1;16.2;3.8;-0.4;-4.6;-11.2
walk;3;1636027641977;341.2;13.9;4.7;-0.4;-5.2;-10.9
walk;3;1636027641989;341.2;13.9;4.7;-0.5;-5.8;-11.2
walk;3;1636027642009;341.1;13;5.4;-0.7;-5.3;-11.2
walk;3;1636027642027;340.8;13;6.6;-0.7;-4.7;-10.2
walk;3;1636027642038;340.8;13;6.6;-0.7;-4.6;-8.4
walk;3;1636027642050;340.4;13.8;7.3;-0.7;-4.6;-8.4
walk;3;1636027642070;340.1;14.6;7.8;-0.8;-4.5;-7.2
walk;3;1636027642090;339.3;17.1;8.9;-1;-4.1;-6.8
walk;3;1636027642115;338.7;18.8;9.4;-1.5;-3.4;-6.8
walk;3;1636027642141;337.5;22.3;10.2;-1.6;-2.7;-6.8
walk;3;1636027642153;337.5;22.3;10.2;-1.8;-1.8;-6.4
walk;3;1636027642166;336.6;24.6;10.6;-1.8;-1.8;-6.4
walk;3;1636027642181;335.6;27.1;11;-2;0.1;-4.7
walk;3;1636027642194;335.6;27.1;11;-2.1;0.9;-3.8
walk;3;1636027642215;334.7;29;11.2;-2.1;2;-3
walk;3;1636027642237;330.9;36.9;12.5;-2;2.8;-1.9
walk;3;1636027642256;329.3;39.9;13.1;-2;3.6;-0.9
walk;3;1636027642282;328;42.1;13.6;-1.9;4.4;1.1
walk;3;1636027642312;324.7;47.1;15;-1.9;4.8;1.8
walk;3;1636027642332;322.8;49.6;15.9;-1.7;5;2.4
walk;3;1636027642347;320.9;52;16.7;-1.4;5.3;2.3
walk;3;1636027642360;320.9;52;16.7;-1.3;5.5;2.4
walk;3;1636027642380;317.3;55.7;18.3;-1.3;5.6;2.6
walk;3;1636027642398;315.7;57.2;19;-1.3;5.5;2.9
walk;3;1636027642413;313.5;59;20;-1.4;5.4;3.2
walk;3;1636027642426;313.5;59;20;-1.3;5.3;3.1
walk;3;1636027642443;310;61.3;21.4;-1.3;5.3;2.9
walk;3;1636027642448;310;61.3;21.4;-1.3;5.3;2.9
walk;3;1636027642452;310;61.3;21.4;-1.3;5.3;2.9
walk;3;1636027642464;308.1;62.3;22.2;-1.3;5.3;2.9
walk;3;1636027642474;308.1;62.3;22.2;-1.2;5.2;3
walk;3;1636027642495;306.3;63.1;22.8;-1.1;5;3.1
walk;3;1636027642515;305;63.5;23.1;-0.9;4.8;3
walk;3;1636027642529;302.6;64.1;23.4;-0.8;4.8;3.3
walk;3;1636027642540;302.6;64.1;23.4;-0.9;4.8;3.9
walk;3;1636027642559;301.5;64.1;23;-1.1;4.7;4.2
walk;3;1636027642579;300.8;63;21.2;-1.5;4.6;3.9
walk;3;1636027642592;300.8;63;21.2;-1.9;4.5;3.6
walk;3;1636027642612;301.1;60.4;18.6;-1.7;5.1;2.9
walk;3;1636027642624;301.1;60.4;18.6;-1.5;5.5;2.5
walk;3;1636027642643;301.3;58.3;17;-1.2;5.3;1.7
walk;3;1636027642664;301.3;56.1;15.4;-1.2;5.2;2.1
walk;3;1636027642686;301;51.9;12.9;-1.6;5.1;1.9
walk;3;1636027642704;300.7;50;12;-1.7;5.1;2
walk;3;1636027642716;300.2;47.3;11;-1.7;5.1;2
walk;3;1636027642732;299.5;44.6;10.1;-1.3;5;1.9
walk;3;1636027642752;299;42.5;9.3;-1;4.6;2.2
walk;3;1636027642774;297.6;36.1;7.4;-0.8;3.9;2.7
walk;3;1636027642801;297;33.6;6.7;0.3;3.7;-1.2
walk;3;1636027642814;296.2;30.6;5.6;0.3;3.7;-1.2
walk;3;1636027642828;296.2;30.6;5.6;0.3;1.7;-2.2
walk;3;1636027642844;295.7;28.4;4.7;0.4;0.5;-2.5
walk;3;1636027642865;295;25.5;3.6;1;-0.4;-3.6
walk;3;1636027642893;293.7;17.6;1.1;1.4;-1.1;-5.1
walk;3;1636027642906;293.7;17.6;1.1;0.6;-2.6;-8.1
walk;3;1636027642926;293.3;15.7;0.5;0.3;-3.1;-9.6
walk;3;1636027642944;292.9;13.7;0;0.3;-4.1;-10.4
walk;3;1636027642965;292.4;12.4;-0.2;0.6;-5.3;-10.6
walk;3;1636027642987;291.4;11.3;0.2;1;-6.2;-9.6
walk;3;1636027643006;291.1;11.5;0.6;1.1;-6.8;-8.9
walk;3;1636027643026;291.1;11.5;0.6;1.3;-7;-9.3
walk;3;1636027643047;290.8;12.6;1.6;1.5;-6.7;-9.2
walk;3;1636027643065;290.7;13.9;2.1;1.5;-6.4;-8.8
walk;3;1636027643079;290.7;15.5;2.6;1.2;-6;-8.3
walk;3;1636027643091;290.7;15.5;2.6;0.9;-5.4;-8
walk;3;1636027643109;290.7;16.9;3;0.6;-4;-7.1
walk;3;1636027643129;290.6;20.9;4;0.3;-3.3;-5.3
walk;3;1636027643143;290.6;20.9;4;0.2;-3.5;-4.9
walk;3;1636027643163;290.5;23.1;4.6;0.1;-2.5;-5.4
walk;3;1636027643183;290.3;27;5.7;0;-0.9;-5.9
walk;3;1636027643210;289.8;31.8;6.9;-0.1;0.6;-5.4
walk;3;1636027643224;289.8;31.8;6.9;-0.2;1.8;-4.4
walk;3;1636027643244;289.3;35;7.8;-0.6;3.7;-1
walk;3;1636027643264;288.8;38.2;8.7;-0.7;4.1;0.5
walk;3;1636027643283;287.9;43.5;10.5;-0.7;4.4;1.1
walk;3;1636027643305;286.9;48.3;12.3;-0.8;4.8;1.5
walk;3;1636027643326;286.3;50.8;13.2;-0.8;5.3;1.7
walk;3;1636027643345;285.9;52.6;13.9;-0.7;5.4;2.6
walk;3;1636027643356;285.9;52.6;13.9;-0.7;5.4;3
walk;3;1636027643374;285.3;54.7;14.7;-0.8;5.6;3
walk;3;1636027643394;284.8;56.6;15.4;-1.1;5.8;3.2
walk;3;1636027643419;284.5;57.9;15.9;-1.4;5.9;3.4
walk;3;1636027643445;283.2;61.8;17.3;-1.5;5.9;3.7
walk;3;1636027643461;283.2;61.8;17.3;-1.4;5.8;4.1
walk;3;1636027643476;282.8;62.8;17.6;-1.3;5.8;4.3
walk;3;1636027643488;282.6;63.4;17.7;-1.3;5.8;4.3
walk;3;1636027643499;282.5;63.9;17.7;-1.3;5.8;4.3
walk;3;1636027643516;282.4;64.1;17.5;-1.4;5.7;4.2
walk;3;1636027643534;282.5;64.1;17.1;-1.4;5.7;4.1
walk;3;1636027643558;283;63.3;16.2;-1.3;5.6;4.3
walk;3;1636027643579;283.4;62.3;15.4;-1.3;5.4;3.8
walk;3;1636027643600;283.8;61.4;14.9;-1.4;5.3;3
walk;3;1636027643613;284.1;60;14.1;-1.4;5.3;2.7
walk;3;1636027643625;284.1;60;14.1;-1.2;5;3.2
walk;3;1636027643645;284.6;57.3;13;-0.7;4.7;3.5
walk;3;1636027643660;284.6;57.3;13;-0.4;4.4;4
